address,seconds until unlock,amount,share of total,type
0xb2ff5b8a05b43749b1307215c501dcde0932a711,84024134,1001.236824,0.00001522602755,EOA
0x26097f8c89aa9313a96ad8a851eb8e1c062a12d3,48920095,1000.674006,0.00001521746865,EOA
0xa99295cc93a729b8e224447248d9ae33384cd975,83625107,1000.1,0.00001520873961,EOA
0xb136d7643a612447eb603c051c193fdead1e0e37,103836350,1000.000831,0.00001520723152,EOA
0x88f81b95eae67461b2d687343d36852f87409a7b,75002952,1000.0001,0.00001520722041,EOA
0x04f34aafd1cb080f5ad336532223c3a058b3f0b6,82669445,1000,0.00001520721889,EOA
0x0b81747f504dfc906a215e301d8b8ad82e44cbd2,83688873,1000,0.00001520721889,EOA
0x14db9394d9173a5cd65b4dc4c6de7d0f44dd9b78,47142210,1000,0.00001520721889,EOA
0x382488466990e39315d4f874ecfb660952aef659,78117514,1000,0.00001520721889,EOA
0x3982fa9593379d5714d5a3faecec1408cc907eb2,26002575,1000,0.00001520721889,EOA
0x40de3093ba71e409abf60b6d9d51cd1ac4e0d8d9,26473842,1000,0.00001520721889,EOA
0x6fd5a849cc4bb26fde7737395e3b4a91f3b78a5a,84894377,1000,0.00001520721889,EOA
0x7d7d7c915053a74dcd4d565619b2eb36eef6220a,82534472,1000,0.00001520721889,EOA
0x82e65918d19b1723c6367d1d5226d3713f38c3ec,81713027,1000,0.00001520721889,EOA
0xaf676a9364d841d0e70569560e54ded236841196,90987124,1000,0.00001520721889,EOA
0xb728311c5557f82050cda1bbe98dff6595be969a,82150899,1000,0.00001520721889,EOA
0xb9301c0001065de513aa0cf1baea9efb58a2e775,82425358,1000,0.00001520721889,EOA
0xbcf0fd9c42cc8cb2060c4930d2c1d277f18146a5,85693363,1000,0.00001520721889,EOA
0xbe98009cd2585d6a3a7cae6d4db94eae365429f2,85120073,1000,0.00001520721889,EOA
0xd3fe68d8b606205eddce2d9a6e5839e82ecb24eb,77421525,1000,0.00001520721889,EOA
0xe9a0271b3c4de3cd1d12e72b5dcab9ea462b455a,78245613,1000,0.00001520721889,EOA
0xf62bdafc4cb3808346c5854c0fd129f2a22c02e0,106186491,1000,0.00001520721889,EOA
0xfbe713879a1de3338752f2d9689b33b930ee579c,82616280,992.0794977,0.00001508677008,EOA
0x32844a824f458f24878515923f1fa120b6b711f2,52393675,990.8126607,0.00001506750501,EOA
0xcd79272e57a870c0b1f69a8c840244364c4a0260,77011222,983.206005,0.00001495182893,EOA
0xd131f1bcdd547e067af447dd3c36c99d6be9fdeb,97462158,981.756485,0.00001492978577,EOA
0xf7df8ece3d8b7f91e3bb7d1fb97b4d58cb5ef2cb,80320446,978.1578919,0.00001487506117,EOA
0x2b72051f378bff38c63c286f4b5031a238c132cb,48901801,976.063774,0.00001484321546,EOA
0x9a192d6c5b40ba559bb8bffce86735a809247be4,85259950,963.6076918,0.00001465379309,EOA
0xee00824f08a92f51b230a12ee84095dfc9c26d2c,101342550,963.4686806,0.00001465167912,EOA
0xff1f77f1e34a6edd463c8bead6aa60e16d10a800,50104108,961.0338772,0.00001461465253,EOA
0xc723b407673e10c3614906b39e72c03a2b3fac9d,38041796,959.7701214,0.00001459543432,EOA
0xe1c23a613fa6a6a8478774bc321a88da7b2b3c90,102720611,951.2831839,0.00001446637161,EOA
0x83a76d3d563a57b3ee7689232c3789e64ba71772,105964525,949.8985178,0.00001444531468,EOA
0xfb2bd8d67a5584c9aa7941abdffdef68e1cbcc9d,80525274,949.4912509,0.00001443912129,EOA
0x5f4a5e69248f6580c438b31aedc648e518bd9828,106159263,947.8676587,0.00001441443096,EOA
0x40ac62d5aa80ceddab0de954c29bd62c75d514d2,86005496,939.312497,0.00001428433075,EOA
0x8061c199e4ca79812f2ba406ab212bb5a9d4c8b4,82088608,937.1693409,0.0000142517393,EOA
0x3c3a891d1a0885e3e96bbf98d4c540f2e39e1c25,95264725,935.3655421,0.00001422430854,EOA
0x7c62cad00147fbb276d85671b47d821d650b838e,26452099,934.5550775,0.00001421198363,EOA
0x96c58ddac09e6cc996fc9340dfa8164f1dbcc46e,77473969,932.3819717,0.00001417893673,EOA
0x4b7f5762f5ab05fdeb8de0522154beea46873649,90166809,931.6168863,0.00001416730191,EOA
0xc7f14dcb4a84194c8f446604633904c51007c9c8,82991170,929.3506577,0.00001413283888,EOA
0x50ba55bf41580f0ba7df31d9d20b129e6d2df6ae,93632505,924.0250249,0.00001405185081,EOA
0x73eb7a4756ef34b903d8f0d320138fa4f2e4ec5b,97707915,922.1595118,0.00001402348155,EOA
0x3439c97580970b68de47d0d4b88eef42d29e488e,86198613,920.9832183,0.0000140055934,EOA
0xf377a582875a0575d5c3d4e1c0424911a3e944f5,47816249,920.56843,0.00001399928562,EOA
0x7d13cf5cbbcff7e486fdbad944e07b2986b543e8,102090039,919.5789821,0.00001398423887,EOA
0xd99ab8ec724407f94b494bf92b009b57b92f849b,94783122,918.2884349,0.00001396461323,EOA
0x58992e3bc219538ab58b78cdf85a6b09cf94bbd9,92777304,917.377101,0.00001395075438,EOA
0x8ff0ce7655bf1aa2d21baff4966991a74bc5a550,49124990,917.2834382,0.00001394933003,EOA
0x2b1dca931a725c2152792b5d983cd2df39660a16,45496609,916.8996418,0.00001394349355,EOA
0x9f337253f1d04743142af559287fbd962db362af,91283500,916.8487396,0.00001394271947,EOA
0xab12253171a0d73df64b115cd43fe0a32feb9daa,84926260,914.750137,0.00001391080556,EOA
0x57fbf388a5ebe5c52b6dbc996c84e525a67fa104,81363219,914.4529862,0.00001390628673,EOA
0xebb5b8541fadaba764937eca529fdb681bcd25dd,47068260,913.8186871,0.0000138966408,EOA
0x9428e55418755b2f902d3b1f898a871ab5634182,77912977,911.5841688,0.00001386265999,EOA
0x118c0c8b7c4c227834b90ba4f3e0fbae5d877044,94137984,910.425227,0.00001384503571,EOA
0x349800ba5a93cf51488ca9181c19992cd97d3b83,78881851,907.792361,0.00001380499714,EOA
0x0839f5c6cd90fdf95de496d0196c1e6016954c94,85437523,899.2165981,0.00001367458364,EOA
0x543275caabf55f56b2db82ea636ff0c6e8c6466b,77835113,893.4656758,0.0000135871281,EOA
0x7fe3c5ca27adecb9b6e641b6c8f776400ea1b97a,81672573,890.5484903,0.00001354276583,EOA
0xbdfc47b9ad740b4151935680b6ca0b3d1828f100,83240830,890.2324685,0.00001353796001,EOA
0x3f43a33be58a84bfca084d25328af4ae41678620,88106026,888.888,0.00001351751439,EOA
0x42dc6b189ca9d942012a73780f25c922696c6f63,83589763,886.2318618,0.00001347712191,EOA
0x6586e6d49ce53f4ef95247d7cc7e60caf05e9b15,81723221,881.6961875,0.00001340814692,EOA
0x15985f5386f8221c4827275acf8f0a09e9de35f1,95097599,875.6696562,0.00001331650014,EOA
0x40c3a9fbc5cbcc3910d191dac938c8edec0e768f,81009335,874.3911556,0.0000132970577,EOA
0x1f1d0845f71559b06b047d5f399fb39d52a08ef8,82464367,873.5473665,0.00001328422601,EOA
0x7132b5edc9ee267c58d3562d3e621384b18da7f3,92032111,873.148665,0.00001327816287,EOA
0xcfea8f74027ec8fbbbec544e89d0b1e4b3683295,87516296,870.5839591,0.00001323916083,EOA
0xcc1e0a566dbd10869c071c811aba436357858f05,96297952,869.0169354,0.00001321533076,EOA
0xe120be880d79aded4cdbf6f2f9ef880987c82dc8,87423047,868.9839421,0.00001321482902,EOA
0x61d7ece32854caf46c6304fd536704eacd4da256,96004761,860.8179583,0.00001309064712,EOA
0xa394a52f4e77f692936819084ac94748ad34bccb,83981093,856.9882529,0.00001303240795,EOA
0x6dca0bded4e02d9bc38b3d795a16f694200a6a84,83756681,856.3541282,0.00001302276468,EOA
0x4a74a654f19cf2ea32977512e90ce68956cefce6,89725919,851.2471745,0.00001294510211,EOA
0xc7ad881c1749cb51bf6b34987c841a7117675dad,78109499,849.8200754,0.0000129233999,EOA
0xb8abc49ce1ba5feea6de3a048ffb86dd1719e8a2,97288270,849.5698918,0.00001291959531,EOA
0x4d4c6fd38104319530f23d7d3afd651a37e082fd,93896542,848.7288221,0.00001290680498,EOA
0x424c6788f8cae36bb2f67e18f35419cadc1e0288,77441677,844.0378028,0.00001283546762,EOA
0xf1ffd339007c480c428ab6578a937355b1d7c633,78025631,842.7754383,0.00001281627057,EOA
0xcac552cf04f9631a212a9cae6dd065718c52e66a,27267808,840.9279799,0.00001278817586,EOA
0xbb33eef2560f800d21539a9d80811cdf05f79fa1,37773803,840.3142974,0.00001277884346,EOA
0x1f86e6e3644fbcd2e4a4e2362f152d3deb710504,86563495,838.8206365,0.00001275612903,EOA
0xcfdd6663018840621fa812ba6043acb5b1fa29d1,92920403,837.6517299,0.00001273835321,EOA
0x908c65a92b42a3dd28467c11b98ea55a76058da1,83648215,836.8786476,0.00001272659678,EOA
0x14241dc8d4761b0c89e47115ed8955dd8cd8526a,46912261,836.484805,0.00001272060753,EOA
0x8c8868c77e0546b34f196595f0e727bc1add2e4d,98777722,822.3565104,0.00001250575546,EOA
0x2817649f4813e7b854e8c8b57acc0d13f2ed2ffb,85121302,808.7242758,0.00001229844708,EOA
0x2c123fc5c27888571cd525e8ae9b0c5ff848386d,80302647,807.5638905,0.00001228080085,EOA
0x13b8d1f989536d5412da840c58ec8640636a4dbb,38859640,807.2199104,0.00001227556987,EOA
0xfe39cad7a05e16ee9fcbb595b6e94e40203938b9,33875939,806.3025387,0.0000122616192,EOA
0xce73da15464f5ea4a099773aafd3e0afd63714f4,84418928,804.2712466,0.0000122307289,EOA
0x58375a7a1a718d97fafb80c3e142cd64a4c4a8ea,76997892,801.3405467,0.0000121861611,EOA
0x508146d72c8e32e1ae342fb5ba025ceac2b1d205,45746867,801.1769922,0.00001218367389,EOA
0x3938c28aaa4bcb0b20f0c0c8e25750b1610e47b3,45176211,800.7297821,0.00001217687307,EOA
0x443eb1f18cf8fd345df376078c72e00b27e3f6a3,36247956,800,0.00001216577511,EOA
0x8f747eb4f5e4edb0702fbadebe2da915af91fd90,87818554,795.8379246,0.00001210248152,EOA
0x4742b30f35035c666c5cba2e8670052b179e0404,79827197,794.973739,0.00001208933966,EOA
0xcc62deca03f5054346729063c7019310a4cae65d,90230869,793.1692446,0.00001206189832,EOA
0x0f28ddd210184b8fc1862a01826191d9986dafab,82304737,785.5313027,0.00001194574647,EOA
0xb028607975b012defd2d8f4bbd794cc679db3e51,45988413,780.255336,0.00001186551368,EOA
0xf572035816f3ae6b6c600e6e549532a0fe6588e6,86004106,780.0859979,0.00001186293852,EOA
0x6cc029b230dfb4a1c075c96b380e356f4815eea1,81232420,777,0.00001181600908,EOA
0x41f45986917a61ebcfa0646e5cd88447afdf658e,77567243,773,0.0000117551802,EOA
0xd5ba22c2323f65616860b0521eab5929549db4d9,82942170,770.2156424,0.00001171283787,EOA
0xf5ae09413941aa09c211ad7a745df4864151336d,66375412,769.2083063,0.00001169751909,EOA
0xbf67301237b0e5474de03f907969b7343d001f38,80739877,764.9726228,0.00001163310612,EOA
0x040528e6ebdcbc6e37e3c78350de0a59aedce622,96679009,764.3427758,0.0000116235279,EOA
0x7cfcc6b6ffa7117267f49b59984ae50026b9fc44,61007484,763.5688296,0.00001161175833,EOA
0x968fea58d680060ca1c547884ee40a02a8b53c23,38531569,761.6983036,0.00001158331283,EOA
0x494e297a81c48ea5f3c3bfee5c59be034ec9ce99,25281059,760.9110728,0.00001157134124,EOA
0x86e72ceae5d2519216046ba54c81ce7a1bc3d939,38635700,757.777253,0.00001152368456,EOA
0xab9335ab722a7beba43dcbe15d8b8e131e82f63a,91381512,755.2633592,0.00001148545522,EOA
0xb7afac3f551fa6ebc2ef896c41ecfb18e35f1b01,84133991,754.6256253,0.00001147575707,EOA
0x3cba28d441bb33bc2630693f01c78523144e1108,78588108,754,0.00001146624304,EOA
0xce8fc6755efcaf7f85c28901bca4f4b936591542,86774226,753.5137004,0.00001145884778,EOA
0x6f6634b2aab01df7f47f615fb4e2b876bd3ae5ea,45945647,752.925402,0.0000114499014,EOA
0x005f16f017aa933bb41965b52848ceb8ee48b171,85684108,751.7026667,0.00001143130699,EOA
0xa219712cc2aaa5aa98ccf2a7ba055231f1752323,98352637,751.6992657,0.00001143125527,EOA
0x439511dd6fc762fe28bd015d68157ea462ceb88d,93958152,751.4776117,0.00001142788453,EOA
0xda70842eb493ab31d8c042b4427298ed490a74bf,79861489,749.2165693,0.00001139350037,EOA
0x234f5ddb3ca32e23534260bfed61ef150b31e2eb,81515662,746.7579288,0.00001135611128,EOA
0xb3f876c9972339a1405346b1a8a27204f0bc154a,52386597,746.3629599,0.0000113501049,EOA
0xc62d8e3eed91c03463352b7434670b1f4e6064b6,41321209,744.4457929,0.00001132095013,EOA
0x6ac511b5db18821b3a40deeb916fb763c93c0799,84814624,743.1432614,0.00001130114224,EOA
0xaa43863086e4f6851125ef532a7214d84c0ed08c,83180068,742.890791,0.00001129730287,EOA
0x6d7b212d1c91e735a2d0c3cca20074c4285e8a44,90912327,741.3626369,0.0000112740639,EOA
0xac4f43d8df62cc179e9a5e2e02b39e2b2f88389b,86142296,740.2022364,0.00001125641743,EOA
0xe025ef5762eb51da342419b247da1dd9c396c2e7,83820623,740.1545369,0.00001125569206,EOA
0x956d266635b0fbf1b6bea869c0d66e4941c10106,81155954,737.8523278,0.00001122068186,EOA
0xc4a70149330858cd0f085e4cd81c10745c9130b1,87509056,731.8616662,0.00001112958056,EOA
0xf53f6414842213b8c9e85972d07ed68e253532d4,85109151,731,0.00001111647701,EOA
0xae1524f684bd4b5d79003aaa4499590dab81d999,46133519,729.9242755,0.00001110011823,EOA
0xa00cdde1a3be699d373b9973602b10f649d49e65,85322086,726.4967082,0.00001104799446,EOA
0x3caec1b35c38fde81b58f4beef61472daf3b8f68,103362641,725.9030056,0.0000110389659,EOA
0xd10bcf360e201d3691215dca25de310225854641,50864250,725.1197277,0.00001102705442,EOA
0x717f6203d68b8914d2c247548ed093babc1812e3,46133793,721.7920076,0.00001097644905,EOA
0x32a59b87352e980dd6ab1baf462696d28e63525d,84028350,720.0613343,0.00001095013033,EOA
0x66fe8b1c760cc8da2f2dddf1c7554a3c65ce8b56,93921451,719.5174039,0.00001094185866,EOA
0xd43a72d2212d8c285299f2b2655f8ccb946e9d8b,95294829,718.2940253,0.00001092325447,EOA
0x5eede1c45e4401d7d95e55446dad71b511328534,102478157,718.2562546,0.00001092268008,EOA
0x7441cb7d4940ce9ecd8738a44afc7b94a089c207,52274003,716.6949906,0.0000108989376,EOA
0xb2ed2b7a5f0cde22d0fda48779230a17de6ca633,98436714,714.5893713,0.00001086691699,EOA
0x61f3fd6947ef9a3b2e62e64b71a3e082910d273a,77822325,709.4495267,0.00001078875424,EOA
0x8a4a25d8f5b28b016f4dd01dea8a1b5f74dd74d1,78348493,705.1393978,0.00001072320917,EOA
0x9a2146004a6bb500d8d139c6c22b81453c7a7aff,77503071,704.3667816,0.00001071145983,EOA
0xb646c5599d7d0399d1b83ce1b0e809b646f46d41,63052262,702.8230671,0.00001068798422,EOA
0x119cbec59eb0bfb89971fcb96e3b1cad8a66e2d9,90295010,700.4419437,0.00001065177396,EOA
0x381196947057d972f10c4c62ba5fef88cc69b092,18759651,700,0.00001064505322,EOA
0x47fbe8c4cdf81419572e236a93931cd6cb1dae45,82920942,700,0.00001064505322,EOA
0x5890efb07d3900ff15f353b72fddc48759356290,26733257,700,0.00001064505322,EOA
0x5461c09d7b61e4beffcd782dc333f102ed7f6e24,90326924,695.866024,0.00001058218695,EOA
0xd62b13e56077e12905fb4ce9e14c2405c0b8a398,53680342,695.4283293,0.00001057553083,EOA
0xf525d3a6b0fb8b9fad73787ab62a4d1720169424,42576115,692.5223088,0.00001053133834,EOA
0x93b6272cfa3287065c21cd2718ce8a65e4677cc5,82141111,689.1934051,0.00001048071497,EOA
0x6d6239f3e39fba103480a2926477330ae02c0e60,52224857,687.6571779,0.00001045735323,EOA
0x86c7e05b935ec835610531ae5c716e081fabc828,79943221,687.3278079,0.00001045234442,EOA
0x4e36d25114edb822900baf3bee7792bd70b92202,38132008,680.5421435,0.00001034915334,EOA
0xdd7d00758841872f8764a0d71a53a04b57f1cb90,24367625,680.3840439,0.00001034674909,EOA
0xab8c1b2471308773f1ee07ded9fb79e8ddc9290d,80341017,674.9770102,0.00001026452314,EOA
0xed081227187d21bffb62481c75d8cc479f782ef6,101201410,673.26951,0.00001023855681,EOA
0x4f2769e87c7d96ed9ca72084845ee05e7de5dda2,81588566,672.8974806,0.00001023289928,EOA
0xb7375b91561dd350e558eca5b008f6c4ca0edc1d,84905858,672.2702085,0.00001022336021,EOA
0x202b95180dc3123045b027207b9d6889dfb029a8,84788538,670.1897387,0.00001019172205,EOA
0x3437d6c6e251b18852ac520e5e3b6552f12877ec,46482174,667.2165588,0.00001014650826,EOA
0x5a041cc043de66d89b5bcbc35c8c233c22042303,39985796,667.1688598,0.00001014578289,EOA
0x03188444e0ec5e63d99350baedd479ebcab82f63,54096808,666.41249,0.00001013428061,EOA
0x25d1bf185c0ffba4a0f89a023f989c5788f6e909,81245664,665.529862,0.00001012085829,EOA
0xc92d60af8001b1070ce40337205af18a0bbed142,85147820,664.1140544,0.00001009932779,EOA
0x1d0cded12abf148ecf35ac114cda38aee8f82cd9,50086245,661.5570257,0.0000100604425,EOA
0xd95a49409529b1ee533c9a1166c9c669f21722e6,106537195,659.3252689,0.00001002650368,EOA
0xdcf7afbfe70812c6622bf39cd9800a0b2e6eaef1,79031699,657.3249154,0.000009996083871,EOA
0x82c308d8ca08b3a1ef8bcc2b1e9a50e6fea53c2a,82993333,656.7685135,0.000009987622546,EOA
0x2d72615eb327e170c04db057fecd5f9a6bc059c1,69811077,655.2601113,0.000009964683943,EOA
0x9f920a8c3307625aae5fd7e6647ae8a15d959092,96574766,655.1420062,0.000009962887892,EOA
0x3fae23168f8f8d79bf3d24cc64bf34f2399b8715,36074953,654.6804237,0.000009955868506,EOA
0xacf3557b58b5d5873a64b07872ac287d3df2ed5e,98626445,654.0080952,0.00000994564426,EOA
0x3b94a65c94e60625c0ae3eebed48c3939e0a778e,98390109,652.9789045,0.000009929993132,EOA
0xf9ebe622b1f4a5857598c36c81d0caf5bd396715,86411597,651.7853534,0.00000991184254,EOA
0x54ed66559c1d1aae9ed77e6487aa6d676613da76,39059090,651.6183894,0.000009909303482,EOA
0xf902843e82773842aedcda32902343311b26d95f,84937593,651.5597561,0.000009908411831,EOA
0xfcd58cffffbde2db16f9cffc0ca653f3310318e1,84722658,650.2263839,0.000009888134949,EOA
0xc55cc7c68cd726019a9e8773a3498dd09a96b5ba,96454062,650,0.000009884692279,EOA
0xfc77577d39bac91d57956338e1ba594fee603dfa,55179562,649.1690899,0.000009872056448,EOA
0x4c1278727b01440dcba7ef9d30cc959eb9fb49b1,84603015,647.1448607,0.000009841273551,EOA
0x8488f05bb8ca83e5db101e1fd06e3066dc4a12f8,46457221,645.263306,0.000009812660337,EOA
0x73cb48cf053b3c50dd61b07d86617fdb8c070d25,53927812,643.6878229,0.000009788701621,EOA
0x442205df6821e5fba901c612180cc77e219f4e09,98178165,643.161354,0.000009780695492,EOA
0x2d52f7bae61912f7217351443ea8a226996a3def,78016214,642.9521366,0.000009777513878,EOA
0x753305d80b1a7f77dcddaba1ed4ad3b67eaa9341,81227335,641.7841977,0.000009759752774,EOA
0xc28d464578b5dd7f740ad29b1d29c9d72fec1710,67744367,641.7758379,0.000009759625646,EOA
0x23e44614d00fa86b1642df1d1c1a624bf4743a23,53845615,640.7025721,0.000009743304258,EOA
0x2bf921ae2dd8c49ad4362a78a0bf2052a054f57d,104822877,638.4707473,0.00000970936441,EOA
0xe889891cb8a28420ebda196ac7b2bfd8a2821b86,34161733,636.952681,0.000009686278843,EOA
0x7a5509e03b1a9d75a4106900f5a014888833dc91,94898379,636.6158579,0.000009681156701,EOA
0x521f4d5649726836ad4273cd0741e2edde1fcdf0,33173275,634.8555472,0.000009654387271,EOA
0x4220d7449f104603a5649f11f5550f63c8120961,99674736,630.7418857,0.000009591829919,EOA
0x77b6b633b697c366a7bdd5bf53244b2380efaffb,93326483,630.3658834,0.00000958611197,EOA
0x82f0faf0be032a18726d5b836d5dab93ba878421,85147736,629.7651752,0.000009576976869,EOA
0x1f0e14fd20a5a42362731fa40112ee3de77c4330,85058743,628.090738,0.000009551513337,EOA
0xab9497de5d2d768ca9d65c4efb19b538927f6732,42557007,627.7500802,0.000009546332878,EOA
0xf373359a8a2d828a7b165887d2a27218fdaf6200,108091361,626.512698,0.000009527515737,EOA
0xc2119cd3d469afe92d42e8bbd1e2d16e65e85d01,83719575,625.0152625,0.000009504743907,EOA
0xc4a6c6d69d95a4d36377e3b1b653c7f584709932,91367512,623.45,0.000009480940617,EOA
0x5cd842fd9bfad081d77601b3b55dc38b01b27b4a,85581029,623.4342745,0.000009480701477,EOA
0x3351b913d9b37abbbfc057224aa38547f485cbed,84812349,622.9352457,0.000009473112637,EOA
0x49ff60ca636fbdebea1319dd66934877aa4f8755,96350625,620.9527444,0.000009442964305,EOA
0xb6a312b525de98cbd6c73a63e46a1e9acb835c64,87326436,618.9621247,0.000009412692516,EOA
0xaf62a9ba55c096858a02490887cb031bc35f5cc1,40372122,615.6293555,0.000009362010365,EOA
0x1f2868bb2330c087c49724592aaa8f89097237cf,53548326,615.4549912,0.000009359358768,EOA
0xf1e34bdc4d2316f27a5a61e2d5679292faf67a4f,86389934,613.563973,0.000009330601641,EOA
0xa271fe52eceee452f619a4d90273cf31209f43c3,83787990,611.600299,0.000009300739621,EOA
0x3c7904abdfd5974397b6f818e95e50370fc5ac81,77614273,607.4933467,0.000009238284299,EOA
0x00c1f22da90f16ecc6a083bdc4904de725436ad0,27867463,605.6384278,0.000009210076141,EOA
0xc0a5cdee2fa8cf0a48127aece1dbf82941beef8f,36377356,604.9846791,0.00000920013444,EOA
0xcbebaf3df9ae3b48d0f25de3a97cbbfe19c77a1e,33673330,603.2866895,0.00000917431274,EOA
0xa4fef58fc4f06c6d84770e1dcc7febdea30fc1bb,24801357,602.8269556,0.000009167321467,EOA
0x2dfddc72b4a0b6027282539ed22e6239268c1cfb,77748358,600.6660653,0.000009134460336,EOA
0x209fa252bfc56993897923757262b9a8c2a379fc,48637561,600,0.000009124331334,EOA
0x97eda3c9f1e4c7ef743b552ab687aa49fca804c0,96342918,598.5964752,0.000009102987626,EOA
0x9ffaa816a11a5e36ba911f157cc8d0734cc4ca2d,41689793,598.4133817,0.000009100203283,EOA
0x8abc3d7c9547f91efab69e2d2283c13039acd27e,86379638,598.1590147,0.000009096335067,EOA
0x622367ce9f93e4f345e5ad0ea20bcf248d83f51a,95792610,598.0874317,0.00000909524649,EOA
0x1d0a4eac1a9cd75a7eb1f1acb019712296519ae1,87424815,591.2908428,0.000008991889275,EOA
0x251c891b056c10a60c906675658b8b67646c69fa,44812234,586.8450626,0.000008924281322,EOA
0x0076fcc7d245f6c7aaf07238adfb48adc62bdd55,79871127,586.8195778,0.000008923893769,EOA
0x94ce1d981e8d5e4472056949a07c7449e9a36f52,96376637,586.773,0.00000892318545,EOA
0xefa3211261ad3c43696c6cf02c0444f7f407b134,77903228,585.11403,0.000008897957131,EOA
0x39aea1ef657fcd7ba5582bfeaaf799f3cd45accb,44024522,584.5143685,0.000008888837947,EOA
0x6287bb7c2dc929943194f54b4306720a8eed8e0c,29845277,584.0687903,0.000008882061941,EOA
0xae3c0d48f8fcf4bb35c344a7f695020a545d625f,44756303,583.2602806,0.000008869766757,EOA
0xa4fb0cde6f47d08b20f1e4bee65716e685c795af,86407206,582.3551357,0.00000885600202,EOA
0xf1b4e82cfc2360e6f84024c20c60514fd4f5de46,45952041,582.1146228,0.000008852344488,EOA
0x3435d531862d9f96d5bd9314543d746b8fa989f2,86741784,580.9309416,0.00000883434399,EOA
0x64f961eec2ba222dcba8fa354f03e27529b96f5b,91524818,577.14973,0.000008776842277,EOA
0x597bea912e8734e17ddc4f43a489a1472d9459cf,77760393,575.7173954,0.00000875506045,EOA
0xb7bfcdc3a2aa2af3fe653c9e8a19830977e1993c,83565817,568.4573162,0.000008644654838,EOA
0x8b200f4c81c54d9014b4cda3f16501069fa20ab9,102586943,568.1374108,0.000008639789966,EOA
0x02b79df8c38f29f39888557c0a89917fd99ddf77,77132575,567.6409308,0.000008632239887,EOA
0x092b87eece2592cdd266f391b59f6f008b5c6778,99147135,567.4413537,0.000008629204873,EOA
0x870dc279570833a8c5a72fc7972681db9a96cfb7,86042257,567.2417933,0.000008626170115,EOA
0x56babdca2fba5c5832a02f282816f82aff785c44,81974695,565.0355981,0.000008592620021,EOA
0x650c0ed459d82335afdad70794b9a61b7795aa6a,55354156,564.8937613,0.000008590463078,EOA
0x9cf8f9449717fd57a275ce41c80acaef4c9ff474,32342091,564.2115698,0.000008580088843,EOA
0xfc2a6bc52bd725f5a4945002054eddb5f9230d62,30028804,563.7083058,0.000008572435598,EOA
0x4846aee6d7c9f176f3f329e01a014c2794e21b92,80454216,562.5118898,0.000008554241437,EOA
0x749ff5417d0ba39f53778a5595adff5331ee5e15,28589763,558.7053303,0.000008496354253,EOA
0x16ed3bb1fbdda90ea4a75a313d34ad1beebf9668,83025845,558.6164389,0.000008495002462,EOA
0x8bceaf6859ebf5f3b6a347461149f1838c231c97,80917164,554.4070442,0.000008430989275,EOA
0xba2010e19fa7ca59982a70ff957e1f14c03e2aeb,84624870,551.8773873,0.00000839252023,EOA
0x6887b5852847dd89d4c86dfaefab5b0b236dcd8a,84879259,549.2516685,0.000008352590349,EOA
0xb6e81350775a4691ddb39e0b97b5cbc61d7d3b0f,39333450,547.4666441,0.000008325445093,EOA
0x14f472dc0294752691fbd925d6ba2bf51d9be1fa,105061374,546.9526065,0.000008317628011,EOA
0x75e717e55cc26746838c3e2ccc3ccf6b8eb954ec,46927708,546.5444576,0.0000083114212,EOA
0x4a79eccdc074ae0c1a5fdca179b560a5e32c3654,34915186,545.5184577,0.000008295818596,EOA
0xc38899d01dc59a92e38cbe5feec9fadd0eb063b9,91348325,545.5112141,0.00000829570844,EOA
0xf8e1791c202c8ad796e5b15e33e4d066897aa975,80375302,545.1023441,0.000008289490664,EOA
0x49f5b5827f834a8a5aa8abbf7d4b63cafa25245b,91891957,543.9884282,0.000008272551102,EOA
0x625046246ecd8a49b07d33309c8d7b53cdbdf1db,86624065,543.5277684,0.000008265545747,EOA
0x7bb8e5169fb071e062f71cbd12a12788aa02e258,48930104,540.8135837,0.000008224270547,EOA
0x95570185f8e95e8b1dd9dda1b47d21addb7ea8d3,53632648,539.4157883,0.000008203013966,EOA
0x4a7b835e29a05cb702f4c9bcd03cfc959f21a4cf,108039779,538.8253421,0.000008194034922,EOA
0xad2af5071aede2c160338fffad6655c1e2aed715,47258577,537.2432923,0.000008169976344,EOA
0x91bc2867c9054a21aa546f648c8fb370aa81f358,78278305,536.5300391,0.000008159129746,EOA
0xa6c5a2214fdd7d78cb04004063fe11586eb7a344,49218679,536.3018463,0.000008155659568,EOA
0xe6f4ccac6bbc030f4b4735fb9dbd68526096ce3d,84848704,535.0765398,0.000008137026064,EOA
0x6908de602bf5b69e9b46227957891ed0ceb59af5,53980391,534.2295807,0.000008124146172,EOA
0xb7a0cf71a375fe7a2152ea36a700499dbd993867,98378285,531.999073,0.000008090226352,EOA
0xf0e1dca77b2a40113f3091b7ef6c30feb6405b3f,85166395,530.9810635,0.000008074745259,EOA
0x9a80ec4259baf2d62ba5cdea03049f0cc53244a0,48406887,529.3782511,0.00000805037094,EOA
0xbfe07a21ccc5cdc5d94067e9002b9a60217b96c6,38281772,529.1353148,0.000008046676554,EOA
0x164771ad6de14a6a6834e0c87dd13ce1dde44c1c,77445941,527.1739306,0.000008016849357,EOA
0xc54d596176ca6576865b210295a38306c4f79620,86254634,524.8416288,0.000007981381533,EOA
